node_id,x_mm,y_mm,ux_mm,uy_mm,u_mag_mm
538,40.0,4.0,-0.0006863144534545598,-0.009314721895371159,0.009339971708582822
539,45.0,4.0,-0.0005703240205954269,-0.010165988043302019,0.010181973403276388
540,48.0,4.0,-0.00048218459873012015,-0.010595888522205147,0.010606854178419316
541,49.0,4.0,-0.0004496666457356176,-0.010723283572677638,0.010732707518252102
542,50.0,4.0,-0.00041552708530882577,-0.01084181056953033,0.010849770466890294
543,51.0,4.0,-0.0003797616778831372,-0.010951035818950563,0.01095761855696423
544,52.0,4.0,-0.00034239758425719827,-0.011050502717518356,0.011055806004791589
545,53.0,4.0,-0.0003034906128657561,-0.011139726782356028,0.011143860163230596
546,54.0,4.0,-0.0002631281200321258,-0.011218212984286359,0.01122129845286911
547,55.0,4.0,-0.000221436935865602,-0.011285487563679216,0.011287659804694851
548,56.0,4.0,-0.00017858783168346528,-0.011341131243571749,0.011342537260134731
549,57.0,4.0,-0.00013478861259608318,-0.011384799598057379,0.011385597474793013
550,58.0,4.0,-9.026721109174819e-05,-0.01141622041710934,0.011416577279615044
551,59.0,4.0,-4.525773183333893e-05,-0.01143517807789774,0.011435267637249412
552,60.0,4.0,-3.410478459914371e-16,-0.011441517221262819,0.011441517221262819
553,61.0,4.0,4.525773183265591e-05,-0.011435178077897694,0.011435267637249363
554,62.0,4.0,9.026721109106285e-05,-0.011416220417109258,0.011416577279614957
555,63.0,4.0,0.00013478861259539265,-0.011384799598057278,0.011385597474792904
556,64.0,4.0,0.00017858783168276583,-0.011341131243571593,0.011342537260134563
557,65.0,4.0,0.0002214369358649005,-0.011285487563679026,0.011287659804694646
558,66.0,4.0,0.00026312812003142784,-0.011218212984286139,0.011221298452868875
559,67.0,4.0,0.0003034906128650621,-0.011139726782355796,0.011143860163230344
560,68.0,4.0,0.00034239758425650774,-0.011050502717518111,0.011055806004791321
561,69.0,4.0,0.0003797616778824426,-0.010951035818950313,0.010957618556963956
562,70.0,4.0,0.00041552708530812743,-0.010841810569530088,0.010849770466890027
563,71.0,4.0,0.00044966664573491843,-0.010723283572677402,0.010732707518251838
564,72.0,4.0,0.0004821845987294107,-0.010595888522204912,0.01060685417841905
565,75.0,4.0,0.0005703240205946915,-0.010165988043301568,0.010181973403275896
566,80.0,4.0,0.0006863144534538184,-0.009314721895370588,0.009339971708582197
567,85.0,4.0,0.0007646045640000945,-0.008324401074166907,0.008359442169360402
568,90.0,4.0,0.0008059921198391417,-0.007225676201839501,0.007270489658274229
569,95.0,4.0,0.0008108615922302526,-0.006048462749093618,0.006102573076082523
570,100.0,4.0,0.0007790352294200359,-0.004821398688677706,0.004883930917187571
571,105.0,4.0,0.0007104565830037994,-0.003570610512530002,0.003640605442577264
572,108.0,4.0,0.0006516458765828329,-0.002816463247986385,0.002890866232762323
573,109.0,4.0,0.0006291868215212465,-0.0025651206768207207,0.0026411588636485314
574,110.0,4.0,0.0006054949215811118,-0.002314370183317135,0.002392265337601142
575,111.0,4.0,0.0005807698258895604,-0.0020643865880117904,0.0021445245569651915
576,112.0,4.0,0.0005553557447620403,-0.0018154932594431547,0.0018985351664701211
577,113.0,4.0,0.0005298210614759983,-0.001568250976964163,0.001655331230881785
578,114.0,4.0,0.0005051133383808892,-0.0013236523486996603,0.0014167551040417726
579,115.0,4.0,0.00048278994732503077,-0.0010834823193521595,0.0011861787679716919
580,116.0,4.0,0.00046518113069380875,-0.0008509199131066444,0.0009697722324726512
581,117.0,4.0,0.0004549318752613444,-0.0006311888812706226,0.0007780503935918699
582,118.0,4.0,0.0004531057000359495,-0.0004310896357985161,0.0006254143022812679
583,119.0,4.0,0.0004564116360990148,-0.0002546524689762193,0.0005226465933326878
584,120.0,4.0,0.00045646141447295907,-9.5974450021876e-05,0.0004664419770557278
585,0.0,5.0,-0.0002906727328241896,-8.398265311193206e-05,0.000302561933546178
586,1.0,5.0,-0.0002906812356543385,-0.0002657418231517791,0.0003938455247093262
587,2.0,5.0,-0.0002895869142371845,-0.0004523084494575571,0.000537069375731026
588,3.0,5.0,-0.00028985309467846897,-0.0006526224506134369,0.0007140944472122532
589,4.0,5.0,-0.00029379124570999874,-0.000867631623310645,0.0009160228871728576
590,5.0,5.0,-0.0003023362542171876,-0.0010945784650237278,0.0011355655977123382
591,6.0,5.0,-0.0003151629542263071,-0.0013299791875163657,0.0013668110063001927
592,7.0,5.0,-0.0003313086394644918,-0.0015709971577799499,0.0016055520808545868
593,8.0,5.0,-0.0003496854355808816,-0.0018156907441781009,0.0018490572685429234
594,9.0,5.0,-0.0003693373799307146,-0.0020628263873966666,0.002095629453112851
595,10.0,5.0,-0.00038951634570853343,-0.0023116360155171433,0.002344223549879598
596,11.0,5.0,-0.00040967358619021604,-0.002561635939089986,0.0025941879522616293
